világ	đất	26	[1, 2, 3]	0.5
ránc	nếp	6	[1, 2, 5]	0.5
ásít	ngáp	2	[1, 3, 5]	0.5
tavaly	năm	8	[1, 2, 3]	0.5
maguk	người ta	15	[1, 2, 5]	0.5
te	ngươi	56	[1, 2, 3]	0.5
ti	điểm	5	[1, 2, 3]	0.5
ti	người ta	5	[1, 2, 5]	0.5
önök	người ta	6	[1, 2, 5]	0.5
nulla	số không	2	[1, 2, 3]	0.5
irányában	dưới	4	[1, 2, 3]	0.5
alkalmas	riêng	1	[0, 1, 5]	0.5
alkalmas	đúng	1	[1, 2, 3]	0.5
alkalmas	quyền	1	[1, 3, 5]	0.5
Barna	nâu	57	[1, 2, 3]	0.5
Atya	cậu	1	[1, 2, 3]	0.5
Atya	cha	29	[1, 2, 3]	0.5
atya	cậu	1	[1, 2, 3]	0.5
atyám	cậu	2	[1, 2, 3]	0.5
atyám	bố	12	[1, 2, 3]	0.5
atyám	cha	55	[1, 2, 3]	0.5
halak	lưới	1	[1, 2, 3]	0.5
egypár	một vài	1	[1, 2, 3]	0.5
egy kevés	một vài	2	[1, 2, 3]	0.5
egy kis	một vài	8	[1, 2, 3]	0.5
egy kissé	bé	6	[1, 2, 3]	0.5
egy kissé	ít	15	[1, 2, 3]	0.5
némileg	một vài	1	[1, 2, 3]	0.5
rengeteg	núi	6	[1, 2, 3]	0.5
sokkal	nhiều	158	[1, 2, 3]	0.5
sokkal	giếng	1	[1, 2, 3]	0.5
-ról	ở	4	[0, 1, 5]	0.5
-ről	ở	5	[0, 1, 5]	0.5
fölött	cho	77	[0, 1, 5]	0.5
fölött	qua	59	[1, 4, 5]	0.5
kiadós	phong phú	1	[1, 2, 5]	0.5
érintkezik	liên lạc	2	[1, 3, 5]	0.5
belép	vào	7	[1, 3, 5]	0.5
felel	nhà	2	[1, 2, 3]	0.5
felel	trả lời	15	[1, 3, 4]	0.5
felel	câu trả lời	2	[1, 3, 4]	0.5
maró	chua	1	[0, 1, 5]	0.5
elfoglaltság	lao động	1	[1, 2, 3]	0.5
tényleges	thực tế	2	[1, 2, 3]	0.5
igazság szerint	đúng	1	[1, 2, 3]	0.5
voltaképpen	thực sự	1	[1, 2, 3]	0.5
voltaképpen	thậm chí	1	[1, 2, 3]	0.5
voltaképpen	đúng	1	[1, 2, 3]	0.5
foglalkozik	nhà	2	[1, 2, 3]	0.5
mellette lévő	bên cạnh	1	[1, 2, 3]	0.5
kétségkívül	cần	4	[1, 2, 3]	0.5
kétségkívül	hẳn	17	[1, 2, 5]	0.5
kétségkívül	phải	20	[1, 2, 3]	0.5
mesterkélt	giả tạo	1	[0, 1, 5]	0.5
nyomában	sau	27	[1, 2, 3]	0.5
nyomában	lại	14	[1, 2, 3]	0.5
célpont	mục tiêu	1	[1, 2, 3]	0.5
igyekszik	bây giờ	2	[1, 2, 3]	0.5
igyekszik	mục đích	1	[1, 2, 3]	0.5
egyformán	đều	6	[1, 3, 5]	0.5
ugyanolyan	cũng	37	[1, 2, 3]	0.5
egyszer csak	bỗng	12	[1, 2, 3]	0.5
egyszerre csak	bỗng	41	[1, 2, 3]	0.5
felváltva	lần lượt	2	[0, 1, 5]	0.5
műkedvelő	tài tử	1	[0, 1, 5]	0.5
mulatságos	vui	8	[1, 2, 3]	0.5
mulatságos	hài hước	2	[1, 2, 5]	0.5
szögletes	vuông	10	[1, 2, 3]	0.5
közöl	truyền	1	[0, 1, 5]	0.5
szabálytalanság	lỗi	1	[1, 2, 5]	0.5
bárhogyan	tuy nhiên	1	[1, 2, 3]	0.5
jelentkezik	bộ	1	[1, 2, 3]	0.5
vitázik	tranh cãi	1	[0, 1, 5]	0.5
páncélok	áo giáp	1	[1, 2, 3]	0.5
amint	lập tức	13	[1, 2, 3]	0.5
amint	bằng	63	[0, 1, 5]	0.5
-nál	gần	3	[1, 2, 3]	0.5
kezdetben	người ta	3	[1, 2, 3]	0.5
itthon	nhà	16	[1, 2, 3]	0.5
máris	lập tức	9	[1, 2, 3]	0.5
nyomban	lập tức	38	[1, 2, 3]	0.5
nyomban	ngay lập tức	20	[1, 2, 3]	0.5
másfelől	rồi	1	[1, 2, 3]	0.5
merész	dạn	1	[1, 2, 5]	0.5
nagynéni	dì	1	[1, 2, 3]	0.5
borzalmas	gớm	8	[1, 2, 5]	0.5
rettenetes	gớm	26	[1, 2, 5]	0.5
hátulja	lại	1	[1, 2, 3]	0.5
hátulsó	lưng	1	[1, 2, 3]	0.5
hátulsó	lại	4	[1, 2, 3]	0.5
hátulsó	sau	9	[1, 2, 3]	0.5
rosszul	ốm	10	[1, 2, 3]	0.5
tar	đúng	3	[1, 2, 3]	0.5
tar	nhẹ	2	[1, 2, 3]	0.5
mellvéd	lan can	2	[0, 1, 5]	0.5
csupasz	nhẹ	1	[1, 2, 3]	0.5
csupasz	mềm	1	[1, 2, 3]	0.5
rakás	gói	1	[1, 2, 3]	0.5
ál	sai	2	[0, 1, 5]	0.5
ál	giả tạo	1	[0, 1, 5]	0.5
tesz	chỗ	6	[1, 2, 3]	0.5
tesz	làm	68	[1, 3, 5]	0.5
tesz	ra	27	[0, 1, 5]	0.5
tesz	cho	53	[0, 1, 5]	0.5
tesz	việc làm	2	[1, 2, 3]	0.5
hajlítható	nhu	1	[0, 1, 5]	0.5
különben	dầu	9	[1, 2, 3]	0.5
különben	tuy nhiên	9	[1, 2, 3]	0.5
máskülönben	tuy nhiên	1	[1, 2, 3]	0.5
apránként	dần dần	8	[1, 2, 3]	0.5
szükségszerű	cần thiết	1	[1, 3, 5]	0.5
tartó	trường hợp	1	[1, 2, 3]	0.5
fiúk	con trai	2	[1, 2, 3]	0.5
szakad	dòng	1	[1, 2, 3]	0.5
virrad	rạng đông	1	[1, 2, 3]	0.5
briliáns	bóng	1	[0, 1, 5]	0.5
vet	thả	1	[0, 1, 5]	0.5
vet	dự án	1	[1, 2, 3]	0.5
vet	phát	2	[0, 1, 5]	0.5
vet	phóng	2	[0, 1, 5]	0.5
pusztán	tuy nhiên	1	[1, 2, 3]	0.5
telt	phẳng	1	[1, 2, 3]	0.5
telt	tròn	1	[1, 2, 3]	0.5
telt	thậm chí	3	[1, 2, 3]	0.5
telt	đúng	3	[1, 2, 3]	0.5
révén	của	54	[1, 2, 3]	0.5
révén	qua	13	[1, 2, 3]	0.5
-hat	hộp	1	[1, 2, 3]	0.5
ágyúlövés	đại bác	1	[1, 2, 3]	0.5
szel	phân	2	[0, 1, 5]	0.5
szel	băng	1	[1, 2, 3]	0.5
fesztelen	dễ dàng	1	[1, 2, 3]	0.5
kivált	nguyên nhân	2	[1, 2, 3]	0.5
kivált	tiếng	4	[1, 2, 3]	0.5
kivált	cơ	1	[1, 2, 3]	0.5
óv	giữ	1	[0, 1, 5]	0.5
lyuk	đất	1	[1, 2, 3]	0.5
mélyedés	lỗ	1	[1, 3, 5]	0.5
befejez	xong	1	[1, 2, 5]	0.5
égi	thiên đường	1	[1, 2, 3]	0.5
feltétlenül	nhất thiết	1	[1, 2, 5]	0.5
hogyne	phải	12	[1, 2, 3]	0.5
gyermek	con nít	2	[1, 2, 5]	0.5
tanterem	lớp học	1	[1, 3, 5]	0.5
nehézkes	khó khăn	2	[1, 2, 3]	0.5
ruhák	quần áo	8	[1, 2, 3]	0.5
partvidék	bờ biển	5	[1, 2, 3]	0.5
meg-	đi	16	[0, 1, 5]	0.5
közismert	thông thường	1	[1, 2, 3]	0.5
osztozik	chia sẻ	2	[1, 3, 5]	0.5
süllyed	xuống	2	[1, 3, 5]	0.5
veleszületett	bẩm sinh	4	[1, 2, 3]	0.5
szállít	cho	1	[0, 1, 5]	0.5
viselet	trang phục	1	[1, 3, 5]	0.5
öltözet	áo	8	[1, 2, 5]	0.5
öltözet	quần áo	2	[1, 3, 5]	0.5
pálya	hướng	1	[1, 2, 3]	0.5
pálya	bãi	1	[1, 2, 5]	0.5
belépő	vỏ	1	[1, 2, 3]	0.5
borít	ra	2	[0, 1, 5]	0.5
összecsap	nhét	1	[1, 2, 3]	0.5
vaskos	mập	1	[1, 2, 3]	0.5
krémszínű	kem	4	[1, 2, 3]	0.5
kurta	ngắn	26	[1, 2, 3]	0.5
kitalál	đoán	1	[1, 3, 5]	0.5
merészel	dám	3	[1, 3, 5]	0.5
minden bizonnyal	phải	6	[1, 2, 3]	0.5
minden bizonnyal	cần	1	[1, 2, 3]	0.5
ízletes	ngon	2	[1, 2, 3]	0.5
elnevezés	tên	2	[1, 4, 5]	0.5
függ	phụ thuộc	5	[1, 3, 5]	0.5
óhajt	lòng	3	[1, 2, 3]	0.5
étrend	thực đơn	1	[1, 2, 3]	0.5
differenciál	vi phân	1	[1, 3, 5]	0.5
semmibe vesz	khinh	1	[0, 1, 5]	0.5
micsoda?	sao	51	[1, 3, 5]	0.5
ne	không	1115	[1, 2, 3]	0.5
szálló	phòng	2	[1, 2, 3]	0.5
szálló	khách sạn	2	[1, 2, 3]	0.5
egyenesen	biết	4	[1, 3, 4]	0.5
egyenesen	đúng	2	[1, 2, 3]	0.5
egyenesen	quyền	1	[1, 3, 5]	0.5
csöpög	giọt	1	[1, 2, 3]	0.5
szürkület	hoàng hôn	4	[1, 3, 5]	0.5
mindegyik	các	15	[1, 2, 3]	0.5
mindegyik	tất cả	7	[1, 2, 5]	0.5
minden egyes	tất cả	13	[1, 2, 5]	0.5
minden egyes	các	10	[1, 2, 3]	0.5
eredményes	hiệu quả	1	[0, 1, 5]	0.5
másként	khác	34	[1, 2, 3]	0.5
másként	nếu không	2	[0, 1, 5]	0.5
másképp	khác	16	[1, 2, 3]	0.5
másképp	nếu không	2	[0, 1, 5]	0.5
másképp	tuy nhiên	1	[1, 2, 3]	0.5
est	buổi tối	10	[0, 1, 5]	0.5
mindenütt	khắp nơi	32	[1, 4, 5]	0.5
mindenütt	đâu	23	[1, 2, 5]	0.5
túlzó	thái quá	1	[0, 1, 2]	0.5
váltás	phiên	1	[1, 2, 3]	0.5
drágán	đắt	5	[1, 2, 3]	0.5
elővesz	cho	1	[0, 1, 5]	0.5
külszín	ngoài	1	[1, 2, 4]	0.5
elájul	ngất	2	[1, 2, 5]	0.5
messze	khoảng cách	1	[1, 2, 3]	0.5
messze	rộng	4	[1, 2, 3]	0.5
vonás	nét	3	[1, 2, 5]	0.5
vonás	hàng	3	[1, 2, 5]	0.5
iszonyú	khủng khiếp	7	[1, 2, 3]	0.5
véglegesen	hẳn	1	[1, 2, 5]	0.5
horog	lưỡi câu	1	[1, 3, 5]	0.5
flaska	chai	1	[1, 4, 5]	0.5
hajlékony	mềm mại	2	[0, 1, 5]	0.5
áradás	tiếng	1	[1, 2, 3]	0.5
virágágy	luống	3	[1, 3, 5]	0.5
ingyen	miễn phí	1	[1, 2, 3]	0.5
mindörökké	mãi mãi	2	[1, 2, 3]	0.5
egykori	quá khứ	1	[1, 2, 3]	0.5
egykori	chuyện	4	[1, 2, 3]	0.5
egykori	cuối cùng	1	[1, 2, 3]	0.5
üde	mới	3	[1, 2, 3]	0.5
prém	lông	3	[1, 2, 3]	0.5
időköz	khoảng	1	[1, 2, 3]	0.5
köz	chỗ	1	[1, 2, 3]	0.5
köz	đất	2	[1, 2, 3]	0.5
köz	sắc	1	[1, 2, 3]	0.5
köz	công cộng	1	[1, 3, 5]	0.5
köz	lỗ	1	[1, 4, 5]	0.5
nyílás	kẽ hở	1	[1, 2, 5]	0.5
birtokos	chủ	3	[1, 2, 5]	0.5
csillog	ánh	1	[0, 1, 5]	0.5
bámulatos	tuyệt diệu	4	[1, 2, 5]	0.5
szilárdság	chắc	2	[1, 2, 5]	0.5
nyaktiló	máy chém	7	[1, 3, 5]	0.5
tartózkodási hely	nhà	1	[0, 1, 2]	0.5
jókora	tiếng	2	[1, 2, 3]	0.5
felindulás	cảm xúc	1	[1, 3, 5]	0.5
pusztaság	sa mạc	2	[1, 2, 3]	0.5
fenséges	cao	16	[1, 2, 3]	0.5
fenséges	cao cả	7	[0, 1, 5]	0.5
fenséges	cao quý	2	[0, 1, 5]	0.5
história	chuyện	6	[1, 2, 3]	0.5
reménység	hy vọng	17	[1, 3, 4]	0.5
lopott	nóng	2	[1, 2, 3]	0.5
lázas	sắc	3	[1, 2, 3]	0.5
lázas	nóng	9	[1, 2, 3]	0.5
akárhány	bao nhiêu	1	[1, 2, 3]	0.5
hányan	bao nhiêu	2	[1, 2, 3]	0.5
bármennyire	tuy nhiên	1	[1, 2, 3]	0.5
ha is	nếu	1	[1, 2, 3]	0.5
közömbös	mới	2	[1, 2, 3]	0.5
közömbös	thờ ơ	3	[1, 2, 3]	0.5
kifogástalan	hoàn toàn	5	[1, 2, 3]	0.5
kifogástalan	đúng	1	[1, 2, 3]	0.5
maga után von	kéo theo	1	[0, 1, 5]	0.5
lenyomat	dấu	1	[0, 1, 5]	0.5
bizonyára	cần	15	[1, 2, 3]	0.5
bizonyára	hẳn	57	[1, 2, 5]	0.5
bizonyára	phải	69	[1, 2, 3]	0.5
bizonyára	đúng	13	[1, 2, 3]	0.5
maradéktalanul	hoàn toàn	1	[1, 2, 3]	0.5
azért, hogy	cho	44	[0, 1, 5]	0.5
azért, hogy	đó	15	[1, 2, 3]	0.5
azért, hogy	kia	3	[1, 2, 3]	0.5
hasztalan	vô ích	14	[1, 2, 5]	0.5
-ban	quá khứ	1	[1, 2, 3]	0.5
-val	bởi	1	[1, 3, 5]	0.5
-vel	bởi	1	[1, 3, 5]	0.5
bevezet	vào	2	[1, 3, 5]	0.5
földszoros	eo	3	[0, 1, 5]	0.5
földszoros	eo đất	3	[1, 3, 4]	0.5
utazás	hành trình	8	[1, 3, 5]	0.5
utazás	đường	17	[0, 1, 5]	0.5
épp csak	tiếng	1	[1, 2, 3]	0.5
éppen csak hogy	qua	1	[1, 2, 3]	0.5
eltart	kéo dài	1	[0, 1, 5]	0.5
kulcs	cách	2	[1, 2, 3]	0.5
megöl	giết	4	[1, 3, 5]	0.5
tudta	khoa học	2	[1, 2, 3]	0.5
beszédmód	nói chuyện	1	[1, 3, 5]	0.5
dús	sang	2	[1, 2, 5]	0.5
legkisebb	ít hơn	1	[1, 2, 5]	0.5
elutazik	đi	17	[1, 3, 5]	0.5
elutazik	khởi hành	3	[0, 1, 5]	0.5
kilép	bước	1	[1, 2, 3]	0.5
kilép	đi	2	[1, 3, 5]	0.5
úgyszintén	cũng	4	[1, 2, 3]	0.5
szabályosan	đều	7	[1, 2, 5]	0.5
szabályosan	đúng	1	[1, 2, 3]	0.5
keveset	bé	1	[1, 2, 3]	0.5
keveset	ít	34	[1, 2, 3]	0.5
kevéssé	bé	3	[1, 2, 3]	0.5
kis	ít	99	[1, 2, 3]	0.5
kis	phẳng	6	[1, 2, 3]	0.5
kis	giản dị	4	[1, 2, 3]	0.5
kis	bé nhỏ	38	[1, 2, 5]	0.5
leány	phận	2	[0, 1, 5]	0.5
lápos	lầy	5	[1, 2, 5]	0.5
huncut	hư	1	[0, 1, 5]	0.5
kiköt	đất	1	[1, 2, 3]	0.5
keskeny	eo	2	[0, 1, 5]	0.5
közelében	của	64	[1, 2, 3]	0.5
közelében	qua	16	[1, 2, 3]	0.5
egyáltalán nem	cóc	1	[1, 2, 3]	0.5
egyáltalán nem	không	152	[1, 2, 3]	0.5
létszám	số	1	[0, 1, 3]	0.5
ki-	dùng	3	[0, 1, 5]	0.5
kivételével	ngoài	4	[1, 2, 3]	0.5
másképpen	khác	5	[1, 2, 3]	0.5
másképpen	tuy nhiên	1	[1, 2, 3]	0.5
amott	đó	12	[1, 2, 3]	0.5
festmény	bức tranh	2	[1, 2, 3]	0.5
szemle	vòng	1	[1, 2, 3]	0.5
gombostű	đinh ghim	1	[1, 3, 5]	0.5
kitép	nhổ	1	[1, 2, 3]	0.5
több mint	trên	17	[1, 2, 3]	0.5
irányvonal	hướng	1	[1, 2, 3]	0.5
ócska	nghèo	1	[1, 2, 3]	0.5
tömeges	nóng	1	[1, 2, 3]	0.5
tömeges	sắc	1	[1, 2, 3]	0.5
utóirat	tái bút	1	[1, 2, 3]	0.5
becses	báu	3	[1, 2, 5]	0.5
becses	quý	6	[1, 3, 5]	0.5
nemsokára	bây giờ	2	[1, 2, 3]	0.5
nemsokára	ngắn	2	[1, 2, 3]	0.5
vagyonos	giàu có	1	[1, 2, 5]	0.5
szolgáltat	cung cấp	2	[1, 3, 5]	0.5
közösségi	chung	1	[1, 2, 3]	0.5
növendék	học sinh	1	[1, 2, 3]	0.5
reszket	rung động	1	[0, 1, 3]	0.5
lejt	qua	1	[1, 3, 4]	0.5
újabban	mới đây	1	[1, 2, 3]	0.5
viszonzás	nhà	1	[1, 2, 3]	0.5
emlékszik	lòng	1	[1, 2, 3]	0.5
munkabér	lương	2	[1, 2, 3]	0.5
megment	cứu	6	[1, 3, 5]	0.5
forduló	đúng	1	[1, 2, 3]	0.5
ellenkező	ngược	25	[1, 3, 5]	0.5
ellenkező	lại	24	[1, 2, 3]	0.5
ellenkező	lưng	1	[1, 2, 3]	0.5
ellenkező	tại sao	2	[1, 2, 3]	0.5
fordított	ngược	3	[1, 3, 5]	0.5
megfordít	lại	1	[1, 2, 3]	0.5
megfordított	lại	2	[1, 2, 3]	0.5
forgás	tròn	1	[1, 2, 3]	0.5
rendesen	đúng	5	[1, 2, 3]	0.5
éppen most	điểm	1	[1, 2, 3]	0.5
éppen most	đúng	4	[1, 2, 3]	0.5
kongás	tiếng	1	[1, 2, 3]	0.5
ring	tiếng	1	[1, 2, 3]	0.5
érzéki	nhục dục	2	[1, 2, 3]	0.5
mi?	sao	327	[1, 3, 5]	0.5
fénysugár	tia	7	[1, 2, 3]	0.5
szezon	mùa	6	[1, 2, 3]	0.5
mutatkozik	bộ	1	[1, 2, 3]	0.5
éneklés	giọng	1	[1, 2, 3]	0.5
körülmények	tình hình	4	[1, 2, 3]	0.5
viszonyok	tình hình	1	[1, 2, 3]	0.5
ruhaujj	tay	2	[1, 2, 3]	0.5
tejföl	kem	1	[1, 2, 3]	0.5
ennyire	đó	18	[1, 2, 3]	0.5
ennyire	kia	4	[1, 2, 3]	0.5
hát akkor	kia	3	[1, 2, 3]	0.5
hát akkor	đó	12	[1, 2, 3]	0.5
hát akkor	tại sao	6	[1, 2, 3]	0.5
na	kia	8	[1, 2, 3]	0.5
na	đó	10	[1, 2, 3]	0.5
na	tại sao	2	[1, 2, 3]	0.5
na és	đó	1	[1, 2, 3]	0.5
na és aztán	đó	1	[1, 2, 3]	0.5
no	tại sao	3	[1, 2, 3]	0.5
no	đó	34	[1, 2, 3]	0.5
no	kia	10	[1, 2, 3]	0.5
és akkor	kia	4	[1, 2, 3]	0.5
és akkor	đó	11	[1, 2, 3]	0.5
és aztán	kia	3	[1, 2, 3]	0.5
és aztán	đó	35	[1, 2, 3]	0.5
így van	kia	3	[1, 2, 3]	0.5
így van	đó	6	[1, 2, 3]	0.5
így van	tại sao	2	[1, 2, 3]	0.5
lágy	êm	9	[1, 2, 5]	0.5
halkan	êm	1	[0, 1, 2]	0.5
halkan	giản dị	1	[1, 2, 3]	0.5
halkan	nhẹ	22	[1, 2, 3]	0.5
lágyan	yên tĩnh	2	[0, 1, 5]	0.5
lágyan	mềm	2	[1, 2, 3]	0.5
lágyan	nhẹ	5	[1, 2, 3]	0.5
egyesek	một vài	2	[1, 2, 3]	0.5
néhányan	một vài	5	[1, 2, 3]	0.5
némelyek	một vài	2	[1, 2, 3]	0.5
egyhamar	ngắn	1	[1, 2, 3]	0.5
zsugori	keo	2	[1, 3, 5]	0.5
ép	tiếng	5	[1, 2, 3]	0.5
ép	tất cả	2	[1, 2, 3]	0.5
ösztövér	gầy	1	[1, 2, 3]	0.5
elkényeztetett	hư	1	[1, 2, 5]	0.5
még mindig	hãy còn	11	[1, 2, 5]	0.5
füzér	dây	2	[1, 2, 3]	0.5
gyanús	mơ hồ	1	[1, 2, 5]	0.5
söpör	quét	1	[1, 3, 5]	0.5
kardforgató	kiếm	2	[1, 2, 3]	0.5
csillapodik	nguôi	1	[0, 1, 2]	0.5
elül	ngớt	1	[1, 2, 5]	0.5
tanúság	chứng	1	[1, 2, 5]	0.5
magukat	người ta	21	[1, 2, 5]	0.5
keresztül	của	97	[1, 2, 3]	0.5
keresztül	trên	63	[1, 2, 3]	0.5
teknősbéka	rùa	3	[1, 2, 3]	0.5
bánik	can	1	[0, 1, 5]	0.5
fehérrépa	củ cải	1	[1, 3, 4]	0.5
két	đôi	161	[1, 2, 5]	0.5
hacsak nem	trừ phi	3	[0, 1, 3]	0.5
fordítva	lưng	1	[1, 2, 3]	0.5
fordítva	lại	6	[1, 2, 3]	0.5
fordítva	trong	1	[1, 2, 3]	0.5
hadviselés	chiến tranh	1	[1, 2, 3]	0.5
jól van	tại sao	1	[1, 2, 3]	0.5
jócskán	tại sao	1	[1, 2, 3]	0.5
kik	ai	39	[1, 3, 5]	0.5
egészben	toàn bộ	3	[1, 2, 3]	0.5
egészben	tất cả	1	[1, 2, 3]	0.5
vadon	hoang dã	1	[0, 1, 3]	0.5
igazságtalanul	sai	1	[1, 3, 5]	0.5
magát	người ta	106	[1, 2, 5]	0.5
Rózsa	hoa hồng	6	[1, 2, 3]	0.5
egy bizonyos	như thế	2	[1, 2, 3]	0.5
egy bizonyos	kia	2	[1, 2, 3]	0.5
táján	ở	16	[0, 1, 5]	0.5
táján	bằng	2	[0, 1, 5]	0.5
fenn	trên	23	[1, 2, 3]	0.5
kinn	bên ngoài	2	[1, 2, 5]	0.5
kinn	ngoài	6	[1, 2, 4]	0.5
pillér	trụ	2	[1, 2, 3]	0.5
pillér	tròn	1	[1, 2, 3]	0.5
mostani	bây giờ	3	[1, 2, 3]	0.5
mostani	dòng	1	[1, 2, 3]	0.5
mostani	hiện tại	8	[1, 2, 3]	0.5
nyájas	nhã nhặn	2	[0, 1, 5]	0.5
nyájas	nhẹ	1	[1, 2, 3]	0.5
nyájas	nhẹ nhàng	1	[1, 2, 3]	0.5
hát(ul)só	lưng	1	[1, 2, 3]	0.5
hát(ul)só	lại	4	[1, 2, 3]	0.5
hát(ul)só	sau	9	[1, 2, 3]	0.5
modorában	sau	1	[1, 2, 3]	0.5
modorában	lại	2	[1, 2, 3]	0.5
után(a)	sau	70	[1, 2, 3]	0.5
után(a)	lại	71	[1, 2, 3]	0.5
után(a)	lưng	7	[1, 2, 3]	0.5
vissza-	nhà	1	[1, 2, 3]	0.5
(élet)kor	tuổi	3	[1, 2, 3]	0.5
cél(zás)	bằng	1	[1, 2, 3]	0.5
kellem	duyên	4	[0, 1, 2]	0.5
gyulladásos	độc	1	[1, 2, 3]	0.5
sóvár	các	1	[1, 2, 3]	0.5
kimenti magát	xin lỗi	1	[1, 2, 3]	0.5
messzire	rộng	2	[1, 2, 3]	0.5
irtózatos	khủng khiếp	5	[1, 2, 3]	0.5
legutolsó	cuối cùng	9	[1, 2, 3]	0.5
szegényes	nghèo	8	[1, 2, 3]	0.5
nyaláb	tiếng	1	[1, 2, 3]	0.5
vaskarika	vòng	1	[1, 2, 3]	0.5
tám(asz)pont	chân	1	[1, 2, 3]	0.5
ökölcsapás	tiếng	1	[1, 2, 3]	0.5
tengeröböl	vịnh	1	[1, 2, 3]	0.5
kerget	trang	1	[0, 1, 5]	0.5
kerget	đau	1	[1, 2, 3]	0.5
(el)szenved	chịu	1	[0, 1, 5]	0.5
megcsalt	đúng	1	[1, 2, 3]	0.5
dobogás	mét	1	[1, 2, 3]	0.5
meder	rãnh	1	[1, 2, 3]	0.5
alant	bên dưới	3	[1, 2, 5]	0.5
lejjebb	dưới	7	[1, 2, 3]	0.5
keservesen	rắn	1	[1, 2, 3]	0.5
lobog	cháy	1	[0, 1, 5]	0.5
vakok	mù	9	[1, 2, 3]	0.5
zúgás	tiếng ồn	2	[0, 1, 5]	0.5
eltávozik	đi	2	[1, 3, 5]	0.5
box	hộp	23	[1, 2, 3]	0.5
rövid szünet	nhà	1	[1, 2, 3]	0.5
hátsó rész	lại	1	[1, 2, 3]	0.5
derült (ég)	cao	1	[1, 2, 3]	0.5
fürgén	nhanh	7	[1, 2, 3]	0.5
elszenved	chịu	1	[0, 1, 5]	0.5
rohanás	đường	1	[0, 1, 5]	0.5
-tól	bởi	2	[1, 3, 5]	0.5
-tól	ở	16	[0, 1, 5]	0.5
értelmében	bằng	2	[0, 1, 5]	0.5
értelmében	qua	3	[1, 2, 3]	0.5
katlan	ấm	1	[1, 2, 3]	0.5
lecsendesedik	êm	1	[1, 2, 5]	0.5
(év)század	thế kỷ	5	[1, 2, 3]	0.5
bizonnyal	hẳn	7	[1, 2, 5]	0.5
lásd	xem	2	[1, 4, 5]	0.5
elhatározza magát	lựa chọn	1	[1, 2, 3]	0.5
tajtékzik	bọt	1	[1, 2, 3]	0.5
tisztán látó	trong	1	[1, 2, 3]	0.5
megtisztul	trong	1	[1, 2, 3]	0.5
törvénykönyv	luật	7	[1, 2, 5]	0.5
kólika	đau bụng	1	[0, 1, 5]	0.5
bonyodalmas	phức tạp	3	[1, 2, 3]	0.5
dolgozat	luận văn	4	[1, 2, 3]	0.5
megérdemelt	đích đáng	2	[1, 2, 3]	0.5
jelenkori	hiện đại	1	[1, 3, 5]	0.5
tanácsülés	hội đồng	4	[1, 2, 3]	0.5
költséges	giàu	1	[1, 2, 3]	0.5
tengeri rák	tôm hùm	2	[1, 2, 3]	0.5
teletömi magát	nhét	1	[1, 2, 3]	0.5
kristály-	pha lê	1	[1, 2, 3]	0.5
karmantyú	tay	1	[1, 2, 3]	0.5
karmantyú	bao	1	[0, 1, 5]	0.5
kiváncsi	tò mò	10	[1, 2, 3]	0.5
metszett	đường	1	[1, 2, 3]	0.5
vágott	đường	12	[1, 2, 3]	0.5
vágott	cách	8	[1, 2, 3]	0.5
levágott	đường	2	[1, 2, 3]	0.5
levágott	cách	1	[1, 2, 3]	0.5
nagyon is	cũng	24	[1, 2, 3]	0.5
sivatagi	sa mạc	7	[1, 2, 3]	0.5
szenny	bùn	2	[1, 3, 5]	0.5
eloszlik	giải	1	[0, 1, 5]	0.5
távol(i)	nhanh	1	[1, 2, 3]	0.5
távol(i)	thậm chí	2	[1, 2, 3]	0.5
távol(i)	đúng	3	[1, 2, 3]	0.5
útszakasz	khoảng cách	1	[1, 2, 3]	0.5
kétannyi	đôi	2	[1, 2, 5]	0.5
még egyszer annyi	đôi	1	[1, 2, 5]	0.5
le-	dưới	3	[1, 2, 3]	0.5
le-	tiếng	2	[1, 2, 3]	0.5
le-	kêu	1	[0, 1, 5]	0.5
le(felé)	dưới	15	[1, 2, 3]	0.5
le(felé)	tiếng	3	[1, 2, 3]	0.5
szendergés	giấc	2	[1, 2, 5]	0.5
ki-ki	các	5	[1, 2, 3]	0.5
nem nehéz	dễ	3	[1, 2, 3]	0.5
simulékony	mềm	2	[0, 1, 5]	0.5
szemmel látható	rõ rệt	1	[1, 2, 5]	0.5
ha nem	thử thách	2	[1, 2, 3]	0.5
igen nagy	qua	2	[1, 2, 3]	0.5
igen nagy	cuối cùng	1	[1, 2, 3]	0.5
szükség(let)	muốn	1	[1, 2, 3]	0.5
tapasztalás	kinh nghiệm	3	[1, 2, 3]	0.5
balsiker	thất bại	2	[0, 1, 5]	0.5
hull	qua	2	[1, 3, 4]	0.5
megtalál	tìm thấy	1	[0, 1, 5]	0.5
csillogás	ánh	1	[0, 1, 5]	0.5
laposan	đều	1	[1, 2, 3]	0.5
lapály	phẳng	1	[1, 2, 3]	0.5
ár(adat)	tiếng	1	[1, 2, 3]	0.5
(meg)szökik	chuyện	1	[1, 2, 3]	0.5
meggörbül	uốn	1	[0, 1, 5]	0.5
meggörbül	uốn cong	1	[0, 1, 5]	0.5
formaság	thủ tục	2	[1, 2, 5]	0.5
formaság	hình	1	[1, 2, 3]	0.5
